;contractID;symbol;expiration;strike;type;last;mark;bid;bid_size;ask;ask_size;volume;open_interest;date;implied_volatility;delta;gamma;theta;vega;rho;underlying;price_date
934;AAPL250620C00085000;AAPL;2025-06-20;85.00;call;152.46;132.93;132.40;100;133.45;105;0;719;2025-03-12;0.09666;1.00000;0.00000;-0.00996;0.00000;0.23013;AAPL;2025-03-12
935;AAPL250620P00085000;AAPL;2025-06-20;85.00;put;0.00;0.17;0.10;9;0.25;1;0;2908;2025-03-12;0.77195;-0.00537;0.00018;-0.00660;0.01751;-0.00366;AAPL;2025-03-12
936;AAPL250620C00090000;AAPL;2025-06-20;90.00;call;136.63;128.15;127.75;7;128.55;105;0;447;2025-03-12;0.68979;0.99598;0.00015;-0.01509;0.01350;0.24098;AAPL;2025-03-12
937;AAPL250620P00090000;AAPL;2025-06-20;90.00;put;0.15;0.14;0.12;19;0.16;17;1;955;2025-03-12;0.71097;-0.00490;0.00018;-0.00559;0.01614;-0.00330;AAPL;2025-03-12
938;AAPL250620C00095000;AAPL;2025-06-20;95.00;call;126.41;123.25;122.85;7;123.65;105;1;3699;2025-03-12;0.67622;0.99452;0.00020;-0.01700;0.01782;0.25354;AAPL;2025-03-12
939;AAPL250620P00095000;AAPL;2025-06-20;95.00;put;0.00;0.19;0.15;7;0.23;5;0;1180;2025-03-12;0.69695;-0.00659;0.00023;-0.00712;0.02098;-0.00444;AAPL;2025-03-12
940;AAPL250620C00100000;AAPL;2025-06-20;100.00;call;116.98;118.33;117.95;7;118.70;76;79;344;2025-03-12;0.64832;0.99357;0.00025;-0.01820;0.02055;0.26645;AAPL;2025-03-12
941;AAPL250620P00100000;AAPL;2025-06-20;100.00;put;0.20;0.19;0.16;21;0.22;8;2;3032;2025-03-12;0.65732;-0.00699;0.00026;-0.00706;0.02209;-0.00467;AAPL;2025-03-12
942;AAPL250620C00105000;AAPL;2025-06-20;105.00;call;116.39;113.45;113.05;7;113.85;81;1;196;2025-03-12;0.63643;0.99137;0.00032;-0.02053;0.02661;0.27851;AAPL;2025-03-12
943;AAPL250620P00105000;AAPL;2025-06-20;105.00;put;0.25;0.23;0.21;7;0.25;11;2;3211;2025-03-12;0.63582;-0.00859;0.00032;-0.00817;0.02649;-0.00573;AAPL;2025-03-12
944;AAPL250620C00110000;AAPL;2025-06-20;110.00;call;109.00;108.47;108.00;38;108.95;74;3;478;2025-03-12;0.58491;0.99204;0.00033;-0.01992;0.02479;0.29255;AAPL;2025-03-12
945;AAPL250620P00110000;AAPL;2025-06-20;110.00;put;0.00;0.27;0.25;17;0.29;6;0;1427;2025-03-12;0.61265;-0.01029;0.00039;-0.00921;0.03102;-0.00686;AAPL;2025-03-12
946;AAPL250620C00115000;AAPL;2025-06-20;115.00;call;112.18;103.32;102.60;100;104.05;60;0;390;2025-03-12;0.07469;1.00000;0.00000;-0.01348;0.00000;0.31135;AAPL;2025-03-12
947;AAPL250620P00115000;AAPL;2025-06-20;115.00;put;0.00;0.30;0.27;21;0.33;12;0;1907;2025-03-12;0.58552;-0.01180;0.00046;-0.00990;0.03497;-0.00784;AAPL;2025-03-12
948;AAPL250620C00120000;AAPL;2025-06-20;120.00;call;102.55;98.68;98.20;33;99.15;56;245;1378;2025-03-12;0.54650;0.98794;0.00051;-0.02346;0.03563;0.31694;AAPL;2025-03-12
949;AAPL250620P00120000;AAPL;2025-06-20;120.00;put;0.37;0.35;0.34;16;0.37;6;12;2638;2025-03-12;0.56357;-0.01406;0.00056;-0.01106;0.04068;-0.00932;AAPL;2025-03-12
950;AAPL250620C00125000;AAPL;2025-06-20;125.00;call;94.25;93.90;93.50;7;94.30;47;8;422;2025-03-12;0.55015;0.98215;0.00070;-0.02787;0.04992;0.32659;AAPL;2025-03-12
951;AAPL250620P00125000;AAPL;2025-06-20;125.00;put;0.45;0.42;0.40;14;0.43;10;40;3299;2025-03-12;0.54482;-0.01708;0.00068;-0.01261;0.04808;-0.01131;AAPL;2025-03-12
952;AAPL250620C00130000;AAPL;2025-06-20;130.00;call;92.56;88.97;88.50;10;89.45;42;2;738;2025-03-12;0.51830;0.98066;0.00080;-0.02854;0.05344;0.33922;AAPL;2025-03-12
953;AAPL250620P00130000;AAPL;2025-06-20;130.00;put;0.50;0.48;0.46;16;0.50;5;11;2982;2025-03-12;0.52256;-0.02004;0.00082;-0.01382;0.05507;-0.01323;AAPL;2025-03-12
954;AAPL250620C00135000;AAPL;2025-06-20;135.00;call;88.47;84.05;83.55;33;84.55;28;1;774;2025-03-12;0.48903;0.97873;0.00092;-0.02939;0.05793;0.35155;AAPL;2025-03-12
955;AAPL250620P00135000;AAPL;2025-06-20;135.00;put;0.58;0.58;0.55;1;0.61;26;68;3332;2025-03-12;0.50564;-0.02441;0.00100;-0.01575;0.06507;-0.01610;AAPL;2025-03-12
956;AAPL250620C00140000;AAPL;2025-06-20;140.00;call;78.90;79.25;78.80;10;79.70;26;3;875;2025-03-12;0.47821;0.97276;0.00116;-0.03269;0.07131;0.36115;AAPL;2025-03-12
957;AAPL250620P00140000;AAPL;2025-06-20;140.00;put;0.67;0.65;0.63;5;0.67;34;67;6210;2025-03-12;0.48247;-0.02818;0.00118;-0.01689;0.07336;-0.01853;AAPL;2025-03-12
958;AAPL250620C00145000;AAPL;2025-06-20;145.00;call;73.99;74.00;73.10;1;74.90;15;23;829;2025-03-12;0.39650;0.98227;0.00097;-0.02634;0.04963;0.38119;AAPL;2025-03-12
959;AAPL250620P00145000;AAPL;2025-06-20;145.00;put;0.83;0.75;0.72;15;0.78;24;113;4454;2025-03-12;0.46250;-0.03325;0.00141;-0.01851;0.08413;-0.02182;AAPL;2025-03-12
960;AAPL250620C00150000;AAPL;2025-06-20;150.00;call;68.00;69.20;68.30;101;70.10;7;22;1224;2025-03-12;0.39177;0.97504;0.00131;-0.02987;0.06629;0.39004;AAPL;2025-03-12
961;AAPL250620P00150000;AAPL;2025-06-20;150.00;put;0.95;0.90;0.86;36;0.94;5;437;10433;2025-03-12;0.44635;-0.04025;0.00171;-0.02081;0.09837;-0.02640;AAPL;2025-03-12
962;AAPL250620C00155000;AAPL;2025-06-20;155.00;call;70.97;64.90;64.50;1;65.30;1;0;989;2025-03-12;0.43156;0.95100;0.00207;-0.04165;0.11527;0.38753;AAPL;2025-03-12
963;AAPL250620P00155000;AAPL;2025-06-20;155.00;put;1.11;1.06;1.02;12;1.11;6;141;5301;2025-03-12;0.42882;-0.04808;0.00205;-0.02298;0.11353;-0.03149;AAPL;2025-03-12
964;AAPL250620C00160000;AAPL;2025-06-20;160.00;call;60.00;60.23;60.00;7;60.45;7;52;2590;2025-03-12;0.42013;0.93933;0.00252;-0.04570;0.13647;0.39339;AAPL;2025-03-12
965;AAPL250620P00160000;AAPL;2025-06-20;160.00;put;1.33;1.27;1.24;9;1.31;16;90;8875;2025-03-12;0.41312;-0.05800;0.00247;-0.02557;0.13174;-0.03796;AAPL;2025-03-12
966;AAPL250620C00165000;AAPL;2025-06-20;165.00;call;55.22;55.03;54.35;100;55.70;7;20;1616;2025-03-12;0.36845;0.94271;0.00275;-0.04177;0.13047;0.40964;AAPL;2025-03-12
967;AAPL250620P00165000;AAPL;2025-06-20;165.00;put;1.67;1.58;1.54;22;1.63;6;210;9606;2025-03-12;0.40168;-0.07158;0.00299;-0.02913;0.15514;-0.04688;AAPL;2025-03-12
968;AAPL250620C00170000;AAPL;2025-06-20;170.00;call;51.55;50.90;50.65;7;51.15;7;2;2385;2025-03-12;0.38796;0.91333;0.00358;-0.05226;0.17932;0.40349;AAPL;2025-03-12
969;AAPL250620P00170000;AAPL;2025-06-20;170.00;put;1.88;1.87;1.83;6;1.91;19;319;9578;2025-03-12;0.38552;-0.08552;0.00357;-0.03180;0.17754;-0.05596;AAPL;2025-03-12
970;AAPL250620C00175000;AAPL;2025-06-20;175.00;call;46.05;45.90;45.25;100;46.55;7;11;2529;2025-03-12;0.35123;0.90759;0.00415;-0.05095;0.18808;0.41378;AAPL;2025-03-12
971;AAPL250620P00175000;AAPL;2025-06-20;175.00;put;2.38;2.30;2.25;6;2.36;7;182;8311;2025-03-12;0.37379;-0.10429;0.00426;-0.03545;0.20551;-0.06830;AAPL;2025-03-12
972;AAPL250620C00180000;AAPL;2025-06-20;180.00;call;41.40;41.48;40.85;100;42.10;2;28;6438;2025-03-12;0.34284;0.88436;0.00500;-0.05578;0.22132;0.41207;AAPL;2025-03-12
973;AAPL250620P00180000;AAPL;2025-06-20;180.00;put;2.79;2.84;2.77;6;2.92;41;5712;21541;2025-03-12;0.36296;-0.12695;0.00505;-0.03929;0.23633;-0.08324;AAPL;2025-03-12
974;AAPL250620C00185000;AAPL;2025-06-20;185.00;call;36.50;37.17;36.55;100;37.80;2;85;2958;2025-03-12;0.33400;0.85709;0.00595;-0.06046;0.25634;0.40768;AAPL;2025-03-12
975;AAPL250620P00185000;AAPL;2025-06-20;185.00;put;3.75;3.50;3.40;2;3.60;4;703;7141;2025-03-12;0.35275;-0.15383;0.00592;-0.04312;0.26928;-0.10103;AAPL;2025-03-12
976;AAPL250620C00190000;AAPL;2025-06-20;190.00;call;33.70;33.02;32.40;100;33.65;2;195;7210;2025-03-12;0.32607;0.82454;0.00697;-0.06512;0.29325;0.39970;AAPL;2025-03-12
977;AAPL250620P00190000;AAPL;2025-06-20;190.00;put;4.55;4.28;4.20;1;4.35;15;536;17413;2025-03-12;0.34223;-0.18485;0.00686;-0.04658;0.30301;-0.12161;AAPL;2025-03-12
978;AAPL250620C00195000;AAPL;2025-06-20;195.00;call;28.60;29.05;28.40;100;29.70;9;81;7688;2025-03-12;0.31861;0.78669;0.00804;-0.06943;0.33033;0.38808;AAPL;2025-03-12
979;AAPL250620P00195000;AAPL;2025-06-20;195.00;put;5.20;5.22;5.15;3;5.30;1;511;6723;2025-03-12;0.33217;-0.22081;0.00787;-0.04967;0.33699;-0.14557;AAPL;2025-03-12
980;AAPL250620C00200000;AAPL;2025-06-20;200.00;call;25.89;25.67;25.45;9;25.90;9;321;16066;2025-03-12;0.32211;0.73826;0.00890;-0.07549;0.36966;0.36853;AAPL;2025-03-12
981;AAPL250620P00200000;AAPL;2025-06-20;200.00;put;6.39;6.42;6.35;3;6.50;1;4678;40701;2025-03-12;0.32440;-0.26282;0.00885;-0.05256;0.37044;-0.17382;AAPL;2025-03-12
982;AAPL250620C00205000;AAPL;2025-06-20;205.00;call;22.25;22.15;22.00;9;22.30;2;792;7060;2025-03-12;0.31479;0.69114;0.00985;-0.07813;0.40003;0.35018;AAPL;2025-03-12
983;AAPL250620P00205000;AAPL;2025-06-20;205.00;put;7.85;7.83;7.75;3;7.90;1;1152;8665;2025-03-12;0.31678;-0.30960;0.00980;-0.05453;0.40045;-0.20550;AAPL;2025-03-12
984;AAPL250620C00210000;AAPL;2025-06-20;210.00;call;18.29;18.82;18.65;9;19.00;2;1326;13594;2025-03-12;0.30656;0.63980;0.01075;-0.07938;0.42497;0.32878;AAPL;2025-03-12
985;AAPL250620P00210000;AAPL;2025-06-20;210.00;put;9.69;9.53;9.40;3;9.65;9;363;26241;2025-03-12;0.31053;-0.36114;0.01062;-0.05562;0.42536;-0.24080;AAPL;2025-03-12
986;AAPL250620C00215000;AAPL;2025-06-20;215.00;call;15.81;15.72;15.60;1;15.85;2;416;12167;2025-03-12;0.29787;0.58427;0.01153;-0.07914;0.44294;0.30426;AAPL;2025-03-12
987;AAPL250620P00215000;AAPL;2025-06-20;215.00;put;11.30;11.43;11.30;3;11.55;9;1104;10315;2025-03-12;0.30290;-0.41609;0.01134;-0.05503;0.44303;-0.27866;AAPL;2025-03-12
988;AAPL250620C00220000;AAPL;2025-06-20;220.00;call;12.65;12.90;12.70;1;13.10;9;1126;11034;2025-03-12;0.28934;0.52503;0.01212;-0.07740;0.45220;0.27678;AAPL;2025-03-12
989;AAPL250620P00220000;AAPL;2025-06-20;220.00;put;14.41;13.62;13.45;3;13.80;1;768;12259;2025-03-12;0.29589;-0.47417;0.01185;-0.05307;0.45214;-0.31919;AAPL;2025-03-12
990;AAPL250620C00225000;AAPL;2025-06-20;225.00;call;10.61;10.47;10.35;1;10.60;5;473;5670;2025-03-12;0.28324;0.46388;0.01235;-0.07460;0.45123;0.24707;AAPL;2025-03-12
991;AAPL250620P00225000;AAPL;2025-06-20;225.00;put;16.55;16.15;16.00;2;16.30;1;509;16619;2025-03-12;0.29010;-0.53386;0.01206;-0.04983;0.45146;-0.36160;AAPL;2025-03-12
992;AAPL250620C00230000;AAPL;2025-06-20;230.00;call;8.45;8.32;8.20;3;8.45;3;1103;12813;2025-03-12;0.27669;0.40205;0.01231;-0.07014;0.43936;0.21621;AAPL;2025-03-12
993;AAPL250620P00230000;AAPL;2025-06-20;230.00;put;19.07;19.10;18.85;3;19.35;1;249;12822;2025-03-12;0.28736;-0.59226;0.01190;-0.04584;0.44092;-0.40440;AAPL;2025-03-12
994;AAPL250620C00235000;AAPL;2025-06-20;235.00;call;6.59;6.50;6.40;3;6.60;9;745;16669;2025-03-12;0.27105;0.34171;0.01193;-0.06453;0.41694;0.18532;AAPL;2025-03-12
995;AAPL250620P00235000;AAPL;2025-06-20;235.00;put;23.01;23.23;21.95;21;24.50;102;158;11278;2025-03-12;0.30611;-0.63449;0.01082;-0.04628;0.42709;-0.44083;AAPL;2025-03-12
996;AAPL250620C00240000;AAPL;2025-06-20;240.00;call;5.01;4.92;4.80;9;5.05;6;1443;19143;2025-03-12;0.26419;0.28289;0.01128;-0.05745;0.38421;0.15469;AAPL;2025-03-12
997;AAPL250620P00240000;AAPL;2025-06-20;240.00;put;26.39;26.88;25.45;42;28.30;1;73;5504;2025-03-12;0.30885;-0.68065;0.01019;-0.04196;0.40580;-0.47827;AAPL;2025-03-12
998;AAPL250620C00245000;AAPL;2025-06-20;245.00;call;3.75;3.70;3.60;6;3.80;3;553;18497;2025-03-12;0.25977;0.23025;0.01030;-0.05031;0.34507;0.12674;AAPL;2025-03-12
999;AAPL250620P00245000;AAPL;2025-06-20;245.00;put;30.82;30.73;29.45;40;32.00;112;12;4994;2025-03-12;0.31190;-0.72229;0.00947;-0.03715;0.38079;-0.51357;AAPL;2025-03-12
1000;AAPL250620C00250000;AAPL;2025-06-20;250.00;call;2.77;2.75;2.70;4;2.81;4;5916;28718;2025-03-12;0.25641;0.18407;0.00914;-0.04316;0.30221;0.10188;AAPL;2025-03-12
1001;AAPL250620P00250000;AAPL;2025-06-20;250.00;put;33.82;34.85;33.70;41;36.00;101;172;3590;2025-03-12;0.31769;-0.75722;0.00867;-0.03281;0.35528;-0.54562;AAPL;2025-03-12
1002;AAPL250620C00255000;AAPL;2025-06-20;255.00;call;2.08;2.00;1.91;2;2.08;17;443;7141;2025-03-12;0.25306;0.14385;0.00789;-0.03604;0.25748;0.08003;AAPL;2025-03-12
1003;AAPL250620P00255000;AAPL;2025-06-20;255.00;put;39.21;38.55;38.15;80;38.95;66;181;1028;2025-03-12;0.30641;-0.80305;0.00797;-0.02302;0.31503;-0.58300;AAPL;2025-03-12
1004;AAPL250620C00260000;AAPL;2025-06-20;260.00;call;1.50;1.49;1.44;6;1.54;8;1019;32276;2025-03-12;0.25275;0.11287;0.00667;-0.03022;0.21754;0.06302;AAPL;2025-03-12
1005;AAPL250620P00260000;AAPL;2025-06-20;260.00;put;44.52;43.23;42.85;105;43.60;105;49;1108;2025-03-12;0.32150;-0.82127;0.00715;-0.02143;0.29669;-0.60665;AAPL;2025-03-12
1006;AAPL250620C00265000;AAPL;2025-06-20;265.00;call;1.08;1.11;1.08;13;1.15;10;955;11535;2025-03-12;0.25321;0.08808;0.00556;-0.02511;0.18149;0.04932;AAPL;2025-03-12
1007;AAPL250620P00265000;AAPL;2025-06-20;265.00;put;47.10;48.08;47.60;105;48.55;105;23;393;2025-03-12;0.34086;-0.83269;0.00647;-0.02134;0.28446;-0.62673;AAPL;2025-03-12
1008;AAPL250620C00270000;AAPL;2025-06-20;270.00;call;0.79;0.82;0.78;9;0.86;10;673;18888;2025-03-12;0.25367;0.06801;0.00456;-0.02057;0.14914;0.03818;AAPL;2025-03-12
1009;AAPL250620P00270000;AAPL;2025-06-20;270.00;put;0.00;53.10;52.65;103;53.55;100;0;476;2025-03-12;0.36525;-0.83790;0.00592;-0.02303;0.27870;-0.64358;AAPL;2025-03-12
1010;AAPL250620C00275000;AAPL;2025-06-20;275.00;call;0.59;0.65;0.61;31;0.68;15;372;6767;2025-03-12;0.25809;0.05494;0.00379;-0.01763;0.12622;0.03088;AAPL;2025-03-12
1011;AAPL250620P00275000;AAPL;2025-06-20;275.00;put;54.00;58.08;57.60;105;58.55;105;13;60;2025-03-12;0.38751;-0.84337;0.00545;-0.02420;0.27250;-0.66048;AAPL;2025-03-12
1012;AAPL250620C00280000;AAPL;2025-06-20;280.00;call;0.49;0.49;0.46;6;0.52;15;1160;13551;2025-03-12;0.25992;0.04281;0.00308;-0.01448;0.10340;0.02410;AAPL;2025-03-12
1013;AAPL250620P00280000;AAPL;2025-06-20;280.00;put;0.00;63.08;62.60;105;63.55;105;0;1;2025-03-12;0.40976;-0.84763;0.00506;-0.02552;0.26759;-0.67670;AAPL;2025-03-12
1014;AAPL250620C00285000;AAPL;2025-06-20;285.00;call;0.37;0.39;0.36;20;0.42;18;24;3553;2025-03-12;0.26403;0.03452;0.00255;-0.01230;0.08677;0.01945;AAPL;2025-03-12
1015;AAPL250620P00285000;AAPL;2025-06-20;285.00;put;0.00;68.03;67.55;100;68.50;105;0;0;2025-03-12;0.42958;-0.85258;0.00472;-0.02621;0.26176;-0.69321;AAPL;2025-03-12
1016;AAPL250620C00290000;AAPL;2025-06-20;290.00;call;0.30;0.31;0.28;14;0.34;18;164;6842;2025-03-12;0.26800;0.02786;0.00210;-0.01042;0.07267;0.01571;AAPL;2025-03-12
1017;AAPL250620P00290000;AAPL;2025-06-20;290.00;put;0.00;73.03;72.55;105;73.50;105;0;0;2025-03-12;0.45077;-0.85570;0.00444;-0.02746;0.25802;-0.70876;AAPL;2025-03-12
1018;AAPL250620C00295000;AAPL;2025-06-20;295.00;call;0.22;0.23;0.22;28;0.25;21;47;1559;2025-03-12;0.26891;0.02130;0.00167;-0.00832;0.05800;0.01203;AAPL;2025-03-12
1019;AAPL250620P00295000;AAPL;2025-06-20;295.00;put;0.00;78.03;77.55;105;78.50;105;0;0;2025-03-12;0.47150;-0.85840;0.00419;-0.02870;0.25474;-0.72407;AAPL;2025-03-12
1020;AAPL250620C00300000;AAPL;2025-06-20;300.00;call;0.19;0.20;0.18;159;0.21;16;1829;24634;2025-03-12;0.27608;0.01842;0.00144;-0.00753;0.05126;0.01040;AAPL;2025-03-12
1021;AAPL250620P00300000;AAPL;2025-06-20;300.00;put;0.00;83.03;82.55;105;83.50;105;0;0;2025-03-12;0.49177;-0.86078;0.00397;-0.02991;0.25183;-0.73919;AAPL;2025-03-12
1022;AAPL250620C00310000;AAPL;2025-06-20;310.00;call;0.15;0.14;0.12;8;0.16;17;6;5683;2025-03-12;0.28614;0.01294;0.00103;-0.00573;0.03787;0.00731;AAPL;2025-03-12
1023;AAPL250620P00310000;AAPL;2025-06-20;310.00;put;0.00;93.03;92.55;105;93.50;105;0;0;2025-03-12;0.53080;-0.86488;0.00360;-0.03219;0.24674;-0.76901;AAPL;2025-03-12
1024;AAPL250620C00320000;AAPL;2025-06-20;320.00;call;0.09;0.10;0.08;20;0.12;24;2;5828;2025-03-12;0.29589;0.00927;0.00074;-0.00442;0.02834;0.00524;AAPL;2025-03-12
1025;AAPL250620P00320000;AAPL;2025-06-20;320.00;put;100.72;103.17;102.55;105;103.80;100;1;1;2025-03-12;0.57409;-0.86503;0.00333;-0.03626;0.24655;-0.79689;AAPL;2025-03-12
1026;AAPL250620C00330000;AAPL;2025-06-20;330.00;call;0.11;0.07;0.06;23;0.08;4;1;2714;2025-03-12;0.30397;0.00655;0.00053;-0.00333;0.02086;0.00370;AAPL;2025-03-12
1027;AAPL250620P00330000;AAPL;2025-06-20;330.00;put;0.00;113.03;112.55;105;113.50;105;0;0;2025-03-12;0.60457;-0.87061;0.00307;-0.03657;0.23948;-0.82722;AAPL;2025-03-12
1028;AAPL250620C00340000;AAPL;2025-06-20;340.00;call;0.06;0.10;0.06;5;0.15;10;0;2396;2025-03-12;0.33644;0.00831;0.00059;-0.00453;0.02574;0.00467;AAPL;2025-03-12
1029;AAPL250620P00340000;AAPL;2025-06-20;340.00;put;0.00;123.03;122.55;105;123.50;105;0;0;2025-03-12;0.63948;-0.87266;0.00287;-0.03867;0.23684;-0.85583;AAPL;2025-03-12
1030;AAPL250620C00350000;AAPL;2025-06-20;350.00;call;0.05;0.06;0.04;5;0.07;356;1;8887;2025-03-12;0.33614;0.00520;0.00039;-0.00299;0.01701;0.00293;AAPL;2025-03-12
1031;AAPL250620P00350000;AAPL;2025-06-20;350.00;put;0.00;133.03;132.55;105;133.50;105;0;0;2025-03-12;0.67317;-0.87433;0.00270;-0.04070;0.23466;-0.88422;AAPL;2025-03-12
1032;AAPL250620C00360000;AAPL;2025-06-20;360.00;call;0.03;0.05;0.03;1;0.07;1;652;3499;2025-03-12;0.34726;0.00428;0.00032;-0.00259;0.01429;0.00241;AAPL;2025-03-12
1033;AAPL250620P00360000;AAPL;2025-06-20;360.00;put;0.00;143.03;142.55;105;143.50;105;0;0;2025-03-12;0.70594;-0.87561;0.00256;-0.04273;0.23299;-0.91239;AAPL;2025-03-12
1034;AAPL250718C00115000;AAPL;2025-07-18;115.00;call;104.50;103.72;102.85;100;104.60;41;3;1;2025-03-12;0.34757;0.99945;0.00004;-0.01376;0.00251;0.39676;AAPL;2025-03-12
1035;AAPL250718P00115000;AAPL;2025-07-18;115.00;put;0.47;0.41;0.39;29;0.42;29;1;437;2025-03-12;0.54512;-0.01481;0.00053;-0.00982;0.04813;-0.01271;AAPL;2025-03-12
1036;AAPL250718C00120000;AAPL;2025-07-18;120.00;call;108.26;98.90;98.10;100;99.70;23;0;71;2025-03-12;0.42836;0.99416;0.00030;-0.01743;0.02133;0.40965;AAPL;2025-03-12
1037;AAPL250718P00120000;AAPL;2025-07-18;120.00;put;0.49;0.46;0.45;22;0.48;19;3;69;2025-03-12;0.52256;-0.01709;0.00063;-0.01062;0.05443;-0.01462;AAPL;2025-03-12
1038;AAPL250718C00125000;AAPL;2025-07-18;125.00;call;98.73;94.32;93.80;65;94.85;17;0;2297;2025-03-12;0.49055;0.98196;0.00070;-0.02501;0.05700;0.41642;AAPL;2025-03-12
1039;AAPL250718P00125000;AAPL;2025-07-18;125.00;put;0.00;0.54;0.52;16;0.56;21;0;31;2025-03-12;0.50458;-0.02038;0.00076;-0.01187;0.06322;-0.01740;AAPL;2025-03-12
1040;AAPL250718C00130000;AAPL;2025-07-18;130.00;call;93.25;89.25;88.45;100;90.05;18;10;84;2025-03-12;0.43339;0.98550;0.00066;-0.02278;0.04726;0.43690;AAPL;2025-03-12
1041;AAPL250718P00130000;AAPL;2025-07-18;130.00;put;0.00;0.62;0.60;5;0.65;23;0;70;2025-03-12;0.48522;-0.02389;0.00090;-0.01301;0.07229;-0.02035;AAPL;2025-03-12
1042;AAPL250718C00135000;AAPL;2025-07-18;135.00;call;108.65;84.80;84.40;7;85.20;7;0;411;2025-03-12;0.47516;0.97002;0.00111;-0.03113;0.08738;0.44072;AAPL;2025-03-12
1043;AAPL250718P00135000;AAPL;2025-07-18;135.00;put;0.73;0.72;0.70;19;0.75;19;4;62;2025-03-12;0.46738;-0.02821;0.00108;-0.01436;0.08308;-0.02399;AAPL;2025-03-12
1044;AAPL250718C00140000;AAPL;2025-07-18;140.00;call;95.22;80.03;78.90;100;81.15;100;0;67;2025-03-12;0.46067;0.96393;0.00134;-0.03363;0.10177;0.45282;AAPL;2025-03-12
1045;AAPL250718P00140000;AAPL;2025-07-18;140.00;put;1.02;0.86;0.81;17;0.91;24;1;582;2025-03-12;0.45260;-0.03396;0.00130;-0.01615;0.09687;-0.02886;AAPL;2025-03-12
1046;AAPL250718C00145000;AAPL;2025-07-18;145.00;call;99.67;75.25;74.10;100;76.40;100;0;51;2025-03-12;0.44330;0.95769;0.00158;-0.03579;0.11588;0.46484;AAPL;2025-03-12
1047;AAPL250718P00145000;AAPL;2025-07-18;145.00;put;0.00;0.97;0.91;21;1.02;23;0;131;2025-03-12;0.43308;-0.03928;0.00153;-0.01733;0.10911;-0.03329;AAPL;2025-03-12
1048;AAPL250718C00150000;AAPL;2025-07-18;150.00;call;81.00;70.45;70.05;7;70.85;7;0;84;2025-03-12;0.42318;0.95145;0.00185;-0.03753;0.12945;0.47691;AAPL;2025-03-12
1049;AAPL250718P00150000;AAPL;2025-07-18;150.00;put;1.17;1.17;1.13;5;1.21;10;4;192;2025-03-12;0.41997;-0.04748;0.00183;-0.01950;0.12716;-0.04023;AAPL;2025-03-12
1050;AAPL250718C00155000;AAPL;2025-07-18;155.00;call;72.15;65.80;65.35;7;66.25;1;0;35;2025-03-12;0.41235;0.94083;0.00222;-0.04080;0.15139;0.48514;AAPL;2025-03-12
1051;AAPL250718P00155000;AAPL;2025-07-18;155.00;put;0.00;1.39;1.35;18;1.42;10;0;62;2025-03-12;0.40595;-0.05675;0.00219;-0.02161;0.14652;-0.04806;AAPL;2025-03-12
1052;AAPL250718C00160000;AAPL;2025-07-18;160.00;call;79.52;61.15;60.75;7;61.55;1;0;52;2025-03-12;0.39863;0.92960;0.00263;-0.04366;0.17328;0.49290;AAPL;2025-03-12
1053;AAPL250718P00160000;AAPL;2025-07-18;160.00;put;1.75;1.64;1.58;15;1.69;6;7;1003;2025-03-12;0.39162;-0.06746;0.00259;-0.02372;0.16767;-0.05708;AAPL;2025-03-12
1054;AAPL250718C00165000;AAPL;2025-07-18;165.00;call;58.85;56.52;56.15;7;56.90;7;0;12;2025-03-12;0.38385;0.91701;0.00310;-0.04634;0.19638;0.49956;AAPL;2025-03-12
1055;AAPL250718P00165000;AAPL;2025-07-18;165.00;put;2.07;1.99;1.92;5;2.07;15;36;418;2025-03-12;0.38049;-0.08144;0.00308;-0.02644;0.19361;-0.06894;AAPL;2025-03-12
1056;AAPL250718C00170000;AAPL;2025-07-18;170.00;call;51.85;51.53;50.70;100;52.35;7;23;64;2025-03-12;0.35001;0.91215;0.00355;-0.04538;0.20493;0.51336;AAPL;2025-03-12
1057;AAPL250718P00170000;AAPL;2025-07-18;170.00;put;2.58;2.38;2.31;12;2.46;11;70;4829;2025-03-12;0.36830;-0.09724;0.00363;-0.02900;0.22093;-0.08233;AAPL;2025-03-12
1058;AAPL250718C00175000;AAPL;2025-07-18;175.00;call;47.22;47.10;46.35;100;47.85;9;12;115;2025-03-12;0.34162;0.89234;0.00422;-0.04913;0.23791;0.51383;AAPL;2025-03-12
1059;AAPL250718P00175000;AAPL;2025-07-18;175.00;put;2.88;2.91;2.81;4;3.00;9;351;2023;2025-03-12;0.35915;-0.11728;0.00426;-0.03212;0.25290;-0.09945;AAPL;2025-03-12
1060;AAPL250718C00180000;AAPL;2025-07-18;180.00;call;42.58;42.78;42.10;100;43.45;9;12;179;2025-03-12;0.33385;0.86881;0.00496;-0.05296;0.27354;0.51106;AAPL;2025-03-12
1061;AAPL250718P00180000;AAPL;2025-07-18;180.00;put;3.62;3.47;3.40;9;3.55;17;125;2273;2025-03-12;0.34757;-0.13907;0.00496;-0.03466;0.28471;-0.11800;AAPL;2025-03-12
1062;AAPL250718C00185000;AAPL;2025-07-18;185.00;call;38.04;38.58;37.90;100;39.25;9;7;94;2025-03-12;0.32607;0.84157;0.00577;-0.05665;0.31062;0.50506;AAPL;2025-03-12
